Customer_ID,Age,Gender,Tenure,Balance,CreditScore,EstimatedSalary,NumOfProducts,IsActiveMember,Churn
695,34,,2,10936,885,62966,3,,0
696,55,,5,165758,759,33045,4,,0
697,24,,6,184362,737,86934,2,,1
698,63,,6,36280,516,129740,3,,0
699,30,,0,180235,833,104572,3,,1
700,57,,6,158263,876,97167,3,,0
701,59,,8,63858,688,67002,3,,0
702,26,,10,161364,725,92702,1,,0
703,67,,8,154233,330,145588,3,,1
704,44,,0,152138,755,120437,4,,1
705,19,,2,61119,348,102644,2,,1
706,22,,5,125755,722,73779,4,,0
707,46,,0,105592,584,16049,3,,1
708,54,,4,139319,312,17051,3,,1
709,55,,6,6919,782,26632,3,,0
710,36,,6,54911,394,128047,3,,1
711,25,,2,4786,705,115885,2,,0
712,65,,4,100357,318,34994,4,,1
713,62,,4,199561,828,67883,4,,1
714,18,,7,68494,511,148179,3,,0
715,39,,0,39381,823,45890,2,,1
716,69,,3,102906,809,10701,3,,1
717,34,,8,48497,639,94076,2,,0
718,24,,10,79418,433,93124,1,,0
719,42,,6,92698,842,74697,2,,0
720,62,,3,11746,795,106985,2,,0
721,21,,2,135712,850,126950,4,,0
722,53,,7,64218,572,82097,2,,0
723,23,,1,121502,739,59571,4,,1
724,48,,10,166271,460,16167,2,,1
725,36,,1,180337,892,148718,1,,1
726,61,,3,60946,365,127389,2,,0
727,56,,7,167262,498,119027,1,,0
728,44,,10,33135,490,54966,2,,1
729,27,,7,186800,890,106096,1,,0
730,43,,9,26707,802,25600,1,,0
731,36,,2,148221,815,143521,3,,0
732,56,,6,174809,437,35414,4,,0
733,20,,1,56227,872,51817,4,,1
734,62,,10,107081,814,147099,2,,1
735,30,,9,35266,832,84582,1,,0
736,67,,2,59257,466,80366,4,,1
737,45,,2,52760,411,129476,4,,1
738,37,,5,81233,792,25704,1,,0
739,45,,7,631,642,104705,1,,0
740,25,,10,156926,445,47395,4,,1
741,58,,5,141781,852,126733,2,,1
742,56,,10,88107,742,90759,4,,0
743,18,,5,194390,376,26646,1,,0
744,20,,9,151205,386,77876,1,,0
745,30,,3,171755,307,34575,1,,1
746,45,,3,156898,410,74044,2,,1
747,66,,3,17607,576,46885,4,,0
748,42,,8,29775,507,16147,2,,0
749,50,,4,69841,777,128122,4,,0
750,55,,8,68761,574,136625,2,,0
751,70,,7,13597,532,91445,1,,0
752,23,,4,47795,612,31141,3,,0
753,61,,5,174279,523,114761,1,,1
754,62,,9,58998,315,40139,2,,1
755,49,,3,129078,772,93999,1,,0
756,62,,1,159611,786,114669,2,,1
757,64,,5,105158,850,94005,3,,0
758,38,,9,165874,560,55803,1,,1
759,33,,0,16592,679,71271,4,,1
760,38,,0,161894,851,137093,2,,0
761,28,,4,58938,769,31248,3,,0
762,54,,1,147548,401,59885,3,,1
763,53,,1,153287,648,47663,2,,0
764,52,,5,197462,868,18522,4,,1
765,36,,8,6689,443,112344,4,,1
766,37,,3,70628,394,55865,4,,0
767,35,,5,25665,488,74992,1,,0
768,64,,0,171447,808,139289,2,,1
769,58,,5,66198,376,70662,3,,1
770,66,,9,47374,679,20808,2,,0
771,31,,0,109216,809,87259,4,,0
772,32,,1,57518,365,113179,4,,1
773,48,,8,101288,900,118315,3,,0
774,18,,3,118953,480,55783,4,,1
775,70,,7,107571,683,71923,4,,0
776,20,,3,193639,339,15155,4,,0
777,33,,0,51613,540,14362,4,,1
778,40,,3,57970,489,50428,2,,1
779,28,,7,31348,636,56157,2,,0
780,29,,3,185273,767,135827,4,,0
781,27,,3,182279,391,99702,2,,1
782,49,,4,47775,830,113524,2,,0
783,33,,3,91328,725,81021,4,,0
784,25,,5,25374,584,137292,1,,0
785,55,,8,65280,440,143573,4,,1
786,29,,2,2023,783,95818,3,,0
787,41,,0,67929,553,144200,4,,1
788,45,,7,56499,640,115422,4,,0
789,70,,3,115054,547,32093,3,,0
790,25,,8,152364,347,67554,2,,0
791,45,,4,79122,451,113392,3,,1
792,53,,0,152622,826,79106,2,,0
793,43,,5,92602,583,24287,3,,0
794,25,,7,14278,328,30809,4,,0
795,67,,7,155981,517,116284,2,,1
796,45,,9,106539,422,27128,2,,1
797,45,,8,76641,709,138320,1,,0
798,54,,7,59606,457,148575,4,,0
799,58,,10,115125,509,82901,3,,1
800,53,,7,88289,723,127372,2,,0
801,44,,0,194313,303,91219,3,,1
802,34,,10,135089,722,106220,2,,1
803,26,,1,145265,322,75224,4,,1
804,50,,4,146769,438,57749,2,,0
805,70,,7,105487,586,87586,4,,0
806,37,,0,94512,762,23136,3,,0
807,30,,10,176122,328,16656,3,,1
808,45,,9,3227,349,137219,3,,0
809,65,,6,46422,466,50420,4,,1
810,46,,6,135319,724,140461,2,,1
811,30,,9,3327,709,52575,1,,0
812,63,,0,193158,761,17653,3,,1
813,52,,6,148668,709,118968,1,,1
814,23,,5,149427,695,31486,1,,0
815,35,,3,73032,846,76024,4,,0
816,68,,8,135284,546,132253,1,,1
817,22,,3,28883,640,115263,2,,0
818,64,,1,49090,881,18198,2,,0
819,42,,3,59270,598,77346,1,,0
820,19,,3,113086,581,35374,1,,1
821,27,,8,62706,359,91246,4,,1
822,47,,6,5425,461,64975,4,,0
823,67,,10,136712,359,93128,1,,0
824,62,,4,174877,617,24167,1,,0
825,22,,6,84890,380,137328,3,,1
826,50,,3,37951,655,110142,4,,0
827,18,,5,40702,353,46934,2,,0
828,35,,0,115760,692,90565,1,,1
829,49,,3,38116,598,21553,3,,0
830,64,,5,32432,497,70664,2,,1
831,66,,3,100406,767,53806,3,,0
832,28,,5,191760,360,109124,1,,0
833,38,,9,158541,630,79198,2,,0
834,43,,4,84293,573,146882,2,,0
835,42,,3,84767,512,27809,3,,0
836,39,,3,41275,645,19000,1,,0
837,44,,3,10727,853,43728,2,,0
838,66,,8,50091,565,73572,4,,0
839,30,,10,12620,503,10368,3,,0
840,50,,8,176604,436,101409,2,,0
841,51,,10,19361,701,132867,2,,0
842,58,,9,43138,865,51100,3,,0
843,52,,0,71011,757,93869,3,,1
844,18,,10,191608,552,65454,3,,1
845,38,,7,11068,900,100885,3,,0
846,65,,3,130786,347,77963,4,,1
847,23,,10,7929,893,44426,2,,0
848,45,,3,96198,472,47340,2,,1
849,34,,0,85292,823,124997,2,,1
850,22,,8,65742,443,140769,2,,1
851,48,,10,72087,879,72743,1,,0
852,22,,0,163453,482,125242,2,,1
853,55,,8,128144,343,147327,1,,1
854,20,,4,180715,427,31324,3,,1
855,70,,0,146131,334,24943,4,,1
856,40,,2,180512,790,87841,4,,1
857,54,,2,185259,454,69067,3,,1
858,70,,0,59359,538,124212,1,,1
859,54,,10,123939,441,86027,1,,1
860,27,,2,191592,578,32665,3,,1
861,27,,5,175280,879,80479,3,,1
862,36,,10,78404,503,39397,3,,0
863,34,,8,161376,489,85211,4,,0
864,38,,10,53490,515,140728,1,,0
865,31,,2,146365,333,107419,1,,1
866,26,,7,100595,537,130579,2,,0
867,63,,1,180844,900,140988,2,,0
868,18,,8,46276,481,85398,4,,1
869,68,,4,112510,666,64385,2,,0
870,62,,8,111538,749,90641,4,,1
871,30,,6,183322,308,10450,4,,1
872,21,,8,102668,810,145177,4,,0
873,18,,1,64307,331,73036,3,,1
874,66,,1,129304,758,97343,2,,0
875,57,,2,151222,883,92667,2,,0
876,49,,7,112702,621,138136,1,,1
877,51,,6,63862,530,21883,3,,0
878,45,,6,175484,528,84012,4,,0
879,48,,10,46473,868,108601,2,,0
880,25,,7,55423,474,79186,4,,1
881,56,,4,106376,516,21760,4,,0
882,43,,9,32958,775,59362,3,,0
883,51,,2,15013,512,56718,3,,1
884,20,,0,33189,751,68884,4,,0
885,67,,8,163725,624,13283,3,,0
886,29,,7,74414,473,76417,1,,1
887,18,,0,181537,706,103195,4,,0
888,61,,4,125437,898,99527,4,,0
889,22,,9,85072,409,94090,3,,1
890,47,,8,85078,886,133017,4,,0
891,47,,7,8253,771,36736,4,,0
892,34,,10,181955,494,120962,2,,0
893,65,,4,27490,485,60332,2,,1
894,64,,1,88636,340,64777,3,,1
895,40,,2,103727,628,47177,3,,1
896,32,,5,124532,412,145629,1,,1
897,54,,8,155774,630,12291,1,,0
898,38,,10,161852,709,49961,4,,1
899,31,,6,26065,842,134363,4,,0
900,19,,6,89254,632,100313,2,,0
901,28,,1,168796,685,123340,1,,0
902,68,,1,50634,557,72695,4,,0
903,56,,6,159883,471,130356,2,,0
904,55,,10,84029,746,69162,2,,0
905,51,,2,136414,682,81599,1,,0
906,55,,8,70639,783,38634,2,,0
907,67,,2,10970,531,110343,1,,0
908,51,,3,185229,514,80887,2,,0
909,35,,1,27460,527,54378,2,,1
910,47,,9,42537,737,143882,2,,0
911,32,,1,63038,515,140223,3,,1
912,44,,7,198670,825,62872,3,,1
913,68,,0,34857,439,41920,3,,1
914,51,,3,76138,837,43717,3,,0
915,69,,6,58776,366,139004,1,,1
916,55,,5,3806,356,29301,2,,1
917,50,,10,96085,486,81840,1,,1
918,41,,8,32500,361,114832,3,,1
919,32,,7,185276,823,145480,2,,0
920,47,,1,150033,753,37520,1,,1
921,59,,9,151499,459,45644,4,,0
922,68,,9,138404,589,32816,3,,0
923,34,,9,118521,585,132020,2,,1
924,22,,5,51725,500,44291,2,,0
925,46,,0,134321,571,106178,4,,1
926,21,,2,122204,536,67321,2,,1
927,27,,7,9411,580,145487,3,,0
928,34,,9,48977,875,130427,1,,0
929,27,,0,193209,751,45524,2,,0
930,34,,0,22294,641,127603,4,,0
931,37,,0,49193,567,82221,1,,0
932,41,,4,193047,761,109399,4,,1
933,22,,6,35378,719,63878,3,,0
934,51,,3,28703,418,83153,3,,1
935,23,,8,152281,694,95836,4,,1
936,70,,5,75144,689,76518,4,,0
937,19,,4,175910,309,116993,1,,0
938,30,,4,176861,513,75066,4,,1
939,60,,5,107130,392,28681,2,,1
940,60,,1,146142,665,82275,3,,0
941,65,,2,188698,768,131279,3,,1
942,28,,2,146976,425,52522,3,,1
943,68,,8,192442,432,125708,2,,0
944,64,,3,22464,755,79394,1,,0
945,40,,5,103179,400,137476,3,,0
946,33,,0,172179,559,31614,2,,0
947,48,,6,19627,619,129050,4,,0
948,28,,5,69838,694,140068,4,,0
949,33,,6,98134,761,51756,1,,0
950,25,,9,93269,489,69582,1,,0
951,21,,2,14645,675,86207,3,,1
952,57,,0,24584,412,12765,4,,1
953,21,,4,6612,796,50789,3,,0
954,42,,5,111075,609,120594,3,,0
955,20,,9,68841,604,147995,4,,0
956,49,,3,112492,608,130876,1,,0
957,20,,7,1749,788,127075,4,,0
958,44,,10,144389,823,72479,2,,1
959,46,,2,77243,657,80004,3,,1
960,49,,10,85516,579,91628,1,,0
961,67,,7,64767,499,140071,2,,1
962,68,,4,100103,852,60531,1,,1
963,36,,8,79925,868,140162,1,,0
964,38,,10,165899,349,147327,1,,1
965,22,,8,35947,368,76618,2,,1
966,35,,4,155031,667,130419,1,,1
967,45,,10,159793,320,128539,3,,1
968,59,,10,176183,881,96116,1,,0
969,39,,3,180031,431,13040,1,,1
970,38,,3,108970,732,46126,2,,1
971,23,,0,105750,777,81566,3,,1
972,18,,6,138586,786,85055,3,,0
973,22,,3,6123,317,48176,3,,0
974,58,,5,47934,731,52544,3,,0
975,29,,6,157466,416,21246,2,,1
976,43,,5,111264,845,13126,3,,0
977,63,,10,133831,880,16831,3,,1
978,51,,1,133730,764,143842,3,,0
979,66,,8,131092,541,126661,4,,0
980,31,,4,154157,682,48526,2,,0
981,43,,1,96905,695,126374,1,,0
982,62,,0,7747,442,22215,1,,1
983,44,,10,12001,889,84558,3,,0
984,26,,3,26704,360,72904,1,,0
985,43,,3,187521,343,18408,4,,0
986,64,,8,24943,394,60349,4,,0
987,39,,1,74432,624,30969,3,,1
988,64,,0,21886,767,51930,2,,0
989,47,,7,131293,876,80762,1,,1
990,60,,10,73496,737,48455,2,,0
991,65,,3,106915,630,105526,2,,0
992,34,,1,28281,751,49850,2,,0
993,43,,7,115974,377,32710,1,,1
994,53,,7,55181,619,136684,3,,0
995,18,,0,29314,555,84337,4,,0
996,25,,3,146357,480,87464,2,,1
997,66,,9,120335,702,124105,2,,0
998,52,,9,130152,361,138193,1,,1
999,69,,4,90500,417,29640,4,,1
1000,32,,0,80573,741,84490,3,,0
1001,64,,5,44794,637,62117,4,,0
1002,39,,0,158047,889,129105,3,,0
1003,31,,1,68789,797,92979,4,,0
1004,43,,8,43345,454,66940,2,,1
1005,45,,7,94464,376,27856,3,,0
1006,40,,10,113546,811,45571,3,,0
1007,31,,3,176121,599,38076,4,,0
1008,41,,10,68136,687,99857,1,,0
1009,19,,8,185063,804,61849,1,,0
1010,62,,2,158051,406,122976,1,,1
1011,43,,0,182780,835,31990,3,,1
1012,31,,4,186207,342,145710,3,,0
1013,68,,7,41918,398,31323,3,,1
1014,24,,5,109298,823,68553,2,,0
1015,20,,3,119714,726,11969,2,,0
1016,64,,9,159441,770,119427,3,,1
1017,40,,0,191946,460,130209,1,,1
1018,63,,0,157400,394,17419,3,,1
1019,60,,5,188715,830,70539,2,,0
1020,64,,4,101310,873,17501,4,,1
1021,62,,4,159724,453,116199,3,,1
1022,35,,8,190091,873,139433,4,,0
1023,55,,6,38405,808,113649,1,,0
1024,52,,4,26845,621,82138,3,,0
1025,68,,3,116742,359,47093,2,,1
1026,32,,3,38644,783,66954,2,,0
1027,42,,0,182967,479,70970,2,,1
1028,54,,1,21461,604,36672,3,,1
1029,45,,7,94967,701,101106,3,,0
1030,27,,6,104014,630,73073,4,,0
1031,56,,3,173648,451,55196,2,,1
1032,34,,0,128422,349,38299,1,,1
1033,56,,3,7319,876,125552,3,,0
1034,39,,8,184856,315,50174,4,,1
1035,43,,3,83486,807,102380,4,,0
1036,61,,0,173229,702,96920,2,,0
1037,42,,9,161257,301,128714,2,,1
1038,34,,7,65884,374,60958,2,,1
1039,30,,8,182352,356,107523,3,,1
1040,37,,2,17564,406,141016,1,,1
1041,42,,1,86194,865,11436,2,,1
1042,21,,4,136689,588,104834,1,,0
1043,27,,0,86765,775,19779,3,,0
1044,20,,3,99272,452,27181,2,,1
1045,58,,5,156123,837,114460,4,,1
1046,62,,6,185791,490,83784,4,,0
1047,35,,1,157393,559,59348,1,,0
1048,64,,9,178122,546,74997,4,,0
1049,53,,8,6648,548,105284,4,,0
1050,64,,1,169705,496,67524,2,,1
1051,39,,4,104012,697,121009,2,,1
1052,51,,6,155673,550,31716,3,,1
1053,64,,10,51179,761,128501,2,,0
1054,25,,8,12732,888,140248,3,,0
1055,57,,6,134803,556,36047,3,,0
1056,66,,5,162564,746,45021,2,,0
1057,61,,5,72398,315,139583,3,,1
1058,36,,4,15484,589,41255,2,,0
1059,59,,8,165703,338,22509,4,,0
1060,58,,10,91397,509,142748,3,,0
1061,54,,9,184599,805,75112,4,,0
1062,23,,3,197951,776,61229,4,,1
1063,69,,1,38125,334,51747,2,,1
1064,43,,0,3049,322,37370,3,,1
1065,51,,3,147242,383,12699,1,,1
1066,62,,0,31495,483,36041,2,,1
1067,23,,8,27798,833,79487,2,,0
1068,54,,7,26815,315,56303,1,,1
1069,50,,3,66238,377,132033,4,,0
1070,70,,1,103448,529,34020,2,,1
1071,39,,9,50461,592,73064,2,,0
1072,38,,9,12330,405,78807,2,,1
1073,23,,10,118338,900,46379,4,,0
1074,23,,5,171849,511,15752,3,,0
1075,65,,5,84104,849,16553,1,,0
1076,21,,2,55874,573,37162,2,,0
1077,47,,2,93278,689,48495,1,,1
1078,28,,6,43819,866,103767,1,,0
1079,47,,10,732,847,58833,2,,0
1080,48,,6,173703,681,125877,4,,1
1081,41,,9,39629,477,143757,2,,1
1082,26,,8,95746,513,33533,1,,0
1083,20,,5,179362,427,83676,1,,0
1084,68,,9,194680,505,81017,2,,0
1085,48,,4,88842,320,70871,4,,0
1086,57,,9,163084,400,145320,1,,0
1087,54,,8,175789,671,108770,2,,1
1088,53,,1,20156,346,131272,1,,1
1089,41,,1,116215,791,96045,2,,0
1090,48,,10,56410,870,95678,3,,0
1091,23,,3,191138,607,80210,3,,1
1092,19,,3,37822,322,78685,4,,1
1093,37,,9,197147,467,53675,1,,0
1094,45,,9,122472,769,145662,2,,0
1095,28,,9,161041,404,43780,1,,0
1096,21,,3,61575,471,133192,3,,0
1097,32,,4,88630,591,34928,3,,0
1098,23,,10,77472,404,104561,2,,1
1099,66,,2,106051,802,39072,2,,1
1100,47,,1,162228,378,123748,2,,1
1101,55,,3,125711,649,50766,3,,0
1102,68,,10,165610,349,87163,4,,1
1103,19,,10,103958,631,114177,4,,0
1104,32,,8,4359,696,83541,3,,0
1105,28,,3,129285,577,90775,2,,0
1106,25,,10,99689,736,124661,3,,0
1107,43,,9,34538,636,12129,3,,0
1108,68,,9,124739,339,112705,3,,1
1109,62,,0,101606,395,136714,2,,1
1110,61,,10,132737,792,62376,4,,1
1111,22,,9,90047,581,124644,1,,0
1112,23,,7,56749,534,44334,3,,0
1113,43,,2,134237,557,62602,1,,0
1114,21,,0,81270,574,125986,4,,1
1115,36,,0,105152,535,53909,3,,0
1116,37,,4,134937,820,56729,2,,0
1117,50,,10,146512,380,24316,2,,0
1118,37,,3,33301,723,23974,1,,0
1119,66,,6,71199,710,20987,3,,0
1120,29,,6,87901,766,68481,1,,0
1121,64,,8,65441,424,51100,4,,1
1122,18,,10,111335,728,28188,4,,1
1123,43,,2,148469,606,44244,2,,0
1124,31,,9,191680,694,21599,2,,1
1125,55,,9,116751,617,136377,1,,0
1126,54,,10,62583,819,147141,3,,0
1127,28,,1,37500,512,30594,1,,1
1128,53,,0,152813,408,92297,3,,1
1129,30,,1,78123,536,42599,2,,0
1130,60,,1,81749,691,105611,4,,1
1131,20,,5,139152,699,90882,3,,1
1132,50,,0,158616,521,102957,1,,1
1133,23,,7,120445,774,17147,3,,0
1134,67,,4,56443,332,144985,4,,0
1135,27,,0,187746,416,54827,1,,1
1136,22,,6,91177,360,47863,1,,0
1137,40,,7,33959,430,44873,2,,1
1138,27,,0,165798,819,98528,2,,0
1139,61,,1,164902,633,88809,1,,0
1140,19,,8,63780,327,14246,4,,1
1141,30,,9,162129,317,38816,2,,1
1142,57,,1,86874,674,13351,2,,0
1143,19,,6,45862,487,122074,2,,1
1144,37,,3,1386,667,31623,1,,0
1145,18,,7,50799,599,91703,3,,0
1146,54,,8,73276,630,125932,3,,0
1147,26,,7,28778,811,37597,3,,0
1148,34,,3,119544,559,70818,4,,0
1149,26,,1,66836,804,30143,3,,0
1150,28,,1,139901,519,70567,4,,1
1151,32,,10,78666,822,105464,2,,0
1152,41,,0,164817,473,13374,1,,1
1153,55,,4,129631,526,146717,1,,0
1154,52,,5,14246,792,92714,4,,0
1155,47,,6,125789,776,130718,4,,0
1156,48,,5,199370,436,114508,3,,0
1157,66,,2,125905,384,40201,2,,1
1158,22,,3,105436,673,31489,3,,1
1159,61,,7,83681,853,89879,1,,0
1160,67,,4,28806,682,61722,3,,0
1161,31,,6,196798,430,109451,2,,1
1162,70,,9,118695,632,137751,3,,1
1163,28,,6,60170,625,113207,3,,0
1164,26,,2,175625,594,49954,3,,0
1165,51,,6,48285,498,90971,4,,1
1166,29,,10,4960,703,61932,2,,0
1167,52,,8,97350,587,85222,1,,0
1168,52,,4,24263,792,87213,3,,0
1169,18,,4,30221,376,111015,4,,1
1170,57,,10,186023,836,60676,4,,1
1171,39,,3,39436,687,10723,4,,0
1172,46,,8,185321,791,58242,4,,1
1173,25,,7,193697,542,44272,3,,0
1174,28,,10,119569,646,72204,2,,0
1175,58,,8,50704,483,143397,2,,1
1176,54,,7,83928,325,49170,3,,0
1177,31,,7,151938,501,144339,4,,0
1178,47,,7,11386,335,93277,4,,0
1179,52,,10,107505,357,80967,3,,0
1180,38,,7,167111,607,19232,2,,0
1181,54,,0,108154,469,42703,4,,1
1182,22,,9,115177,687,141324,4,,0
1183,36,,4,186065,615,17361,1,,0
1184,31,,9,65020,389,96195,1,,0
1185,43,,7,95946,900,40326,4,,0
1186,21,,8,145535,814,12910,3,,1
1187,42,,1,90427,782,86725,2,,1
1188,62,,8,149976,537,87119,4,,1
1189,59,,3,30281,878,110825,3,,0
1190,42,,7,46637,525,100904,3,,0
1191,35,,6,122891,697,106804,4,,1
1192,57,,8,76421,423,43947,1,,1
1193,25,,6,130032,370,17050,4,,1
1194,56,,8,100555,612,117440,1,,1
1195,57,,4,195322,636,128287,1,,1
1196,31,,2,68543,485,59191,2,,1
1197,49,,1,83501,530,95130,3,,1
1198,68,,2,76273,367,54915,1,,1
1199,55,,1,81214,562,134894,3,,1
1200,50,,7,174246,540,133628,1,,0
1201,40,,9,90574,703,66691,1,,0
1202,32,,1,179220,704,48431,4,,1
1203,50,,7,143111,499,76633,1,,1
1204,42,,4,33485,370,147390,4,,1
1205,34,,0,33459,338,34957,2,,1
1206,50,,4,98743,882,81770,4,,0
1207,64,,6,131305,523,99083,2,,1
1208,19,,7,187630,613,99757,3,,0
1209,31,,6,141359,661,35051,1,,0
1210,70,,1,104009,882,39098,1,,0
1211,57,,0,31844,437,102074,4,,1
1212,57,,6,112434,659,75720,2,,1
1213,68,,8,63427,543,73407,1,,0
1214,56,,6,55746,321,48269,3,,0
1215,68,,7,25916,784,24655,3,,0
1216,23,,4,141882,804,115745,4,,1
1217,23,,5,163279,836,132792,3,,0
1218,20,,9,19505,548,111451,1,,0
1219,24,,3,199750,369,73009,3,,1
1220,68,,6,198260,460,28001,4,,1
1221,25,,6,128582,588,133764,3,,1
1222,59,,7,8025,498,139060,1,,0
1223,69,,0,14117,633,16529,2,,0
1224,32,,5,16848,656,68500,4,,0
1225,64,,10,67150,824,118931,4,,0
1226,46,,4,50381,704,134041,1,,0
1227,50,,6,28435,642,17076,3,,0
1228,69,,8,181494,576,56502,4,,1
1229,47,,8,119640,764,40621,2,,1
1230,56,,2,32025,409,102139,4,,1
1231,44,,7,66496,728,139188,2,,0
1232,53,,3,176910,705,18522,2,,0
1233,46,,4,37416,688,130227,2,,0
1234,55,,2,163837,495,101633,2,,1
1235,50,,8,199893,847,13948,4,,0
1236,54,,4,29846,861,59125,4,,0
1237,44,,6,139588,646,149334,1,,0
1238,50,,0,153214,539,128126,2,,1
1239,21,,2,130359,897,94708,2,,0
1240,39,,1,163172,651,49658,4,,0
1241,19,,9,74252,561,61391,4,,0
1242,27,,9,36137,573,21378,3,,0
1243,22,,9,97787,886,141506,1,,0
1244,27,,7,48060,488,124852,2,,1
1245,50,,7,72610,610,121404,4,,0
1246,55,,1,37321,495,144636,3,,1
1247,30,,7,108578,316,60762,4,,1
1248,48,,5,59365,741,93220,1,,0
1249,64,,9,119644,855,51482,3,,0
1250,53,,4,40992,363,28703,4,,0
1251,62,,2,52421,782,74279,4,,1
1252,41,,3,127059,544,142921,3,,0
1253,69,,2,188389,690,22971,1,,1
1254,32,,4,60450,627,10477,2,,0
1255,46,,10,129336,819,120211,2,,0
1256,25,,9,62031,599,89256,3,,0
1257,22,,9,167949,518,141457,3,,0
1258,46,,4,142197,385,119835,2,,0
1259,64,,9,136801,815,76782,4,,1
1260,21,,3,79174,343,133347,2,,1
1261,29,,1,176456,340,64857,4,,1
1262,62,,4,172071,802,87120,1,,0
1263,19,,8,7036,791,87893,4,,0
1264,44,,0,186634,307,119675,2,,1
1265,48,,3,187092,662,10401,2,,0
1266,68,,4,86006,772,109410,2,,0
1267,68,,8,144375,402,23349,2,,0
1268,53,,1,25426,592,23862,4,,1
1269,53,,9,121259,745,128217,2,,0
1270,43,,10,97271,419,128132,4,,0
1271,60,,6,50632,525,130377,1,,0
1272,44,,0,59179,463,42710,1,,1
1273,22,,7,137841,342,117981,2,,0
1274,37,,1,56709,563,117923,4,,1
1275,28,,0,144718,578,120917,3,,0
1276,27,,3,20391,350,54374,3,,1
1277,57,,8,184591,773,49939,2,,0
1278,55,,3,112967,710,105970,2,,1
1279,23,,4,24948,873,54009,1,,0
1280,25,,10,190860,828,120587,1,,1
1281,40,,1,58537,321,56937,3,,1
1282,64,,9,70060,759,116914,1,,0
1283,43,,9,78375,570,118455,3,,0
1284,63,,1,95767,819,70714,3,,0
1285,60,,8,96952,869,85309,2,,0
1286,29,,5,117434,665,144456,2,,1
1287,43,,5,51553,851,65374,1,,0
1288,30,,7,145064,829,140171,2,,0
1289,57,,2,140893,603,81746,3,,0
1290,35,,10,194314,529,73149,2,,0
1291,42,,5,49984,816,143575,2,,0
1292,50,,10,89483,427,105042,3,,0
1293,64,,6,88281,764,44404,2,,0
1294,57,,0,6631,558,23343,3,,1
1295,60,,0,172278,742,27680,3,,0
1296,29,,5,130947,521,73689,3,,0
1297,61,,5,71382,364,137036,4,,1
1298,53,,7,155563,537,91317,1,,0
1299,65,,1,12327,548,83968,1,,0
1300,21,,8,49719,455,20803,3,,0
1301,22,,9,188051,337,107078,1,,1
1302,54,,6,26907,716,44670,1,,0
1303,25,,0,169714,370,76304,1,,1
1304,59,,2,2194,590,50061,4,,1
1305,66,,4,190659,593,103193,2,,0
1306,45,,7,65937,527,129150,3,,0
1307,48,,10,8480,474,147427,4,,0
1308,26,,6,170161,697,121041,1,,0
1309,68,,1,182384,425,43959,1,,1
1310,46,,6,6735,794,48521,4,,0
1311,31,,6,33657,486,63049,4,,1
1312,57,,7,140802,624,123431,1,,0
1313,58,,4,163795,851,118242,1,,0
1314,39,,5,165765,455,102637,3,,0
1315,28,,3,83557,620,105384,2,,0
1316,40,,1,104612,737,10161,1,,1
1317,18,,2,171637,778,129126,3,,1
1318,63,,8,137291,540,16769,1,,1
1319,54,,1,39628,449,10474,4,,1
1320,38,,7,84700,885,145776,2,,0
1321,43,,7,112387,319,43321,4,,0
1322,63,,5,60647,447,37224,2,,0
1323,53,,8,48634,583,128708,3,,0
1324,40,,8,61118,509,133935,4,,0
1325,18,,6,148083,694,117101,3,,1
1326,68,,2,47451,892,11935,1,,1
1327,57,,3,176046,692,19402,2,,0
1328,32,,6,195597,694,39685,3,,0
1329,38,,1,183236,616,92856,1,,0
1330,64,,2,155391,715,76101,4,,0
1331,26,,1,126660,465,56592,1,,1
1332,70,,6,199218,606,116997,3,,1
1333,26,,3,23219,501,39501,3,,0
1334,27,,7,80180,481,52523,4,,0
1335,69,,2,196189,659,91579,3,,1
1336,70,,9,180167,635,54083,1,,0
1337,43,,8,109449,626,84335,4,,0
1338,58,,10,49468,496,27226,4,,1
1339,52,,6,178034,772,24251,1,,0
1340,69,,0,38728,788,133214,4,,1
1341,42,,6,72801,756,93322,2,,0
1342,43,,1,188824,560,42410,1,,1
1343,28,,3,11210,377,117612,3,,1
1344,55,,7,162914,574,44153,4,,0
1345,19,,2,180261,785,23352,4,,0
1346,24,,1,138602,303,51698,3,,1
1347,35,,9,163691,895,98173,2,,0
1348,44,,3,77261,735,35594,1,,0
1349,51,,10,189254,644,124946,4,,0
1350,44,,3,36138,336,138660,2,,0
1351,34,,2,27102,744,38964,2,,1
1352,60,,5,87199,831,40001,2,,0
1353,61,,9,27965,812,50905,2,,0
1354,68,,4,169980,387,109980,4,,0
1355,41,,2,2457,466,148464,3,,1
1356,42,,9,198264,718,39466,2,,1
1357,24,,5,86892,696,85576,1,,0
1358,69,,7,31652,520,60964,1,,0
1359,23,,3,69742,565,123800,2,,0
1360,70,,6,126787,329,15233,3,,1
1361,41,,6,95551,363,14158,1,,1
1362,50,,4,68423,396,91342,3,,1
1363,66,,3,95564,514,20983,2,,0
1364,46,,6,139892,540,39882,2,,1
1365,60,,5,77698,888,19180,3,,0
1366,39,,6,181448,812,55553,4,,1
1367,43,,4,145702,338,144853,2,,0
1368,45,,10,78610,619,77636,2,,0
1369,67,,7,92489,475,24151,4,,0
1370,38,,4,168181,728,85322,2,,0
1371,66,,6,199909,424,59411,3,,0
1372,24,,4,15909,405,11813,4,,1
